tile_int,tile_vector,n_tiles,n_triplets,n_pairs,n_koritsu,n_terminals,n_ways
1112234555666,3211330,13,3,1,2,6,6144
1112234555667,3211321,13,2,2,3,7,36864
1112234555677,3211312,13,2,2,3,7,36864
1112234555777,3211303,13,3,1,2,6,6144
1112234556666,3211240,13,2,2,3,6,2304
1112234556667,3211231,13,2,2,3,7,36864
1112234556677,3211222,13,1,4,2,7,82944
1112234556777,3211213,13,2,2,3,7,36864
1112234557777,3211204,13,2,2,3,6,2304
1112234566667,3211141,13,2,1,5,7,6144
1112234566677,3211132,13,2,2,3,7,36864
1112234566777,3211123,13,2,2,3,7,36864
1112234567777,3211114,13,2,1,5,7,6144
1112234666677,3211042,13,2,2,3,6,2304
1112234666777,3211033,13,3,1,2,6,6144
1112234667777,3211024,13,2,2,3,6,2304
1112235555666,3210430,13,3,1,2,5,384
1112235555667,3210421,13,2,2,3,6,2304
1112235555677,3210412,13,2,2,3,6,2304
1112235555777,3210403,13,3,1,2,5,384
1112235556666,3210340,13,3,1,2,5,384
1112235556667,3210331,13,3,1,2,6,6144
1112235556677,3210322,13,2,3,1,6,13824
1112235556777,3210313,13,3,1,2,6,6144
1112235557777,3210304,13,3,1,2,5,384
1112235566667,3210241,13,2,2,3,6,2304
1112235566677,3210232,13,2,3,1,6,13824
1112235566777,3210223,13,2,3,1,6,13824
1112235567777,3210214,13,2,2,3,6,2304
1112235666677,3210142,13,2,2,3,6,2304
1112235666777,3210133,13,3,1,2,6,6144
1112235667777,3210124,13,2,2,3,6,2304
1112236666777,3210043,13,3,1,2,5,384
1112236667777,3210034,13,3,1,2,5,384
1112244445555,3204400,13,3,1,2,4,24
1112244445556,3204310,13,3,1,2,5,384
1112244445557,3204301,13,3,1,2,5,384
1112244445566,3204220,13,2,3,1,5,864
1112244445567,3204211,13,2,2,3,6,2304
1112244445577,3204202,13,2,3,1,5,864
1112244445666,3204130,13,3,1,2,5,384
1112244445667,3204121,13,2,2,3,6,2304
1112244445677,3204112,13,2,2,3,6,2304
1112244445777,3204103,13,3,1,2,5,384
1112244446666,3204040,13,3,1,2,4,24
1112244446667,3204031,13,3,1,2,5,384
1112244446677,3204022,13,2,3,1,5,864
1112244446777,3204013,13,3,1,2,5,384
1112244447777,3204004,13,3,1,2,4,24
1112244455556,3203410,13,3,1,2,5,384
1112244455557,3203401,13,3,1,2,5,384
1112244455566,3203320,13,3,2,0,5,2304
1112244455567,3203311,13,3,1,2,6,6144
1112244455577,3203302,13,3,2,0,5,2304
1112244455666,3203230,13,3,2,0,5,2304
1112244455667,3203221,13,2,3,1,6,13824
1112244455677,3203212,13,2,3,1,6,13824
1112244455777,3203203,13,3,2,0,5,2304
1112244456666,3203140,13,3,1,2,5,384
1112244456667,3203131,13,3,1,2,6,6144
1112244456677,3203122,13,2,3,1,6,13824
1112244456777,3203113,13,3,1,2,6,6144
1112244457777,3203104,13,3,1,2,5,384
1112244466667,3203041,13,3,1,2,5,384
1112244466677,3203032,13,3,2,0,5,2304
1112244466777,3203023,13,3,2,0,5,2304
1112244467777,3203014,13,3,1,2,5,384
1112244555566,3202420,13,2,3,1,5,864
1112244555567,3202411,13,2,2,3,6,2304
1112244555577,3202402,13,2,3,1,5,864
1112244555666,3202330,13,3,2,0,5,2304
1112244555667,3202321,13,2,3,1,6,13824
1112244555677,3202312,13,2,3,1,6,13824
1112244555777,3202303,13,3,2,0,5,2304
1112244556666,3202240,13,2,3,1,5,864
1112244556667,3202231,13,2,3,1,6,13824
1112244556677,3202222,13,1,5,0,6,31104
1112244556777,3202213,13,2,3,1,6,13824
1112244557777,3202204,13,2,3,1,5,864
1112244566667,3202141,13,2,2,3,6,2304
1112244566677,3202132,13,2,3,1,6,13824
1112244566777,3202123,13,2,3,1,6,13824
1112244567777,3202114,13,2,2,3,6,2304
1112244666677,3202042,13,2,3,1,5,864
1112244666777,3202033,13,3,2,0,5,2304
1112244667777,3202024,13,2,3,1,5,864
1112245555666,3201430,13,3,1,2,5,384
1112245555667,3201421,13,2,2,3,6,2304
1112245555677,3201412,13,2,2,3,6,2304
1112245555777,3201403,13,3,1,2,5,384
1112245556666,3201340,13,3,1,2,5,384
1112245556667,3201331,13,3,1,2,6,6144
1112245556677,3201322,13,2,3,1,6,13824
1112245556777,3201313,13,3,1,2,6,6144
1112245557777,3201304,13,3,1,2,5,384
1112245566667,3201241,13,2,2,3,6,2304
1112245566677,3201232,13,2,3,1,6,13824
1112245566777,3201223,13,2,3,1,6,13824
1112245567777,3201214,13,2,2,3,6,2304
1112245666677,3201142,13,2,2,3,6,2304
1112245666777,3201133,13,3,1,2,6,6144
1112245667777,3201124,13,2,2,3,6,2304
1112246666777,3201043,13,3,1,2,5,384
1112246667777,3201034,13,3,1,2,5,384
1112255556666,3200440,13,3,1,2,4,24
1112255556667,3200431,13,3,1,2,5,384
1112255556677,3200422,13,2,3,1,5,864
1112255556777,3200413,13,3,1,2,5,384
1112255557777,3200404,13,3,1,2,4,24
1112255566667,3200341,13,3,1,2,5,384
1112255566677,3200332,13,3,2,0,5,2304
1112255566777,3200323,13,3,2,0,5,2304
1112255567777,3200314,13,3,1,2,5,384
1112255666677,3200242,13,2,3,1,5,864
1112255666777,3200233,13,3,2,0,5,2304
1112255667777,3200224,13,2,3,1,5,864
1112256666777,3200143,13,3,1,2,5,384
1112256667777,3200134,13,3,1,2,5,384
1112266667777,3200044,13,3,1,2,4,24
1112333344445,3144100,13,3,0,4,5,64
1112333344446,3144010,13,3,0,4,5,64
1112333344447,3144001,13,3,0,4,5,64
1112333344455,3143200,13,3,1,2,5,384
1112333344456,3143110,13,3,0,4,6,1024
1112333344457,3143101,13,3,0,4,6,1024
1112333344466,3143020,13,3,1,2,5,384
1112333344467,3143011,13,3,0,4,6,1024
1112333344477,3143002,13,3,1,2,5,384
1112333344555,3142300,13,3,1,2,5,384
1112333344556,3142210,13,2,2,3,6,2304
1112333344557,3142201,13,2,2,3,6,2304
1112333344566,3142120,13,2,2,3,6,2304
1112333344567,3142111,13,2,1,5,7,6144
1112333344577,3142102,13,2,2,3,6,2304
1112333344666,3142030,13,3,1,2,5,384
1112333344667,3142021,13,2,2,3,6,2304
1112333344677,3142012,13,2,2,3,6,2304
1112333344777,3142003,13,3,1,2,5,384
1112333345555,3141400,13,3,0,4,5,64
1112333345556,3141310,13,3,0,4,6,1024
1112333345557,3141301,13,3,0,4,6,1024
1112333345566,3141220,13,2,2,3,6,2304
1112333345567,3141211,13,2,1,5,7,6144
1112333345577,3141202,13,2,2,3,6,2304
1112333345666,3141130,13,3,0,4,6,1024
1112333345667,3141121,13,2,1,5,7,6144
1112333345677,3141112,13,2,1,5,7,6144
1112333345777,3141103,13,3,0,4,6,1024
1112333346666,3141040,13,3,0,4,5,64
1112333346667,3141031,13,3,0,4,6,1024
1112333346677,3141022,13,2,2,3,6,2304
1112333346777,3141013,13,3,0,4,6,1024
1112333347777,3141004,13,3,0,4,5,64
1112333355556,3140410,13,3,0,4,5,64
1112333355557,3140401,13,3,0,4,5,64
1112333355566,3140320,13,3,1,2,5,384
1112333355567,3140311,13,3,0,4,6,1024
1112333355577,3140302,13,3,1,2,5,384
1112333355666,3140230,13,3,1,2,5,384
1112333355667,3140221,13,2,2,3,6,2304
1112333355677,3140212,13,2,2,3,6,2304
1112333355777,3140203,13,3,1,2,5,384
1112333356666,3140140,13,3,0,4,5,64
1112333356667,3140131,13,3,0,4,6,1024
1112333356677,3140122,13,2,2,3,6,2304
1112333356777,3140113,13,3,0,4,6,1024
1112333357777,3140104,13,3,0,4,5,64
1112333366667,3140041,13,3,0,4,5,64
1112333366677,3140032,13,3,1,2,5,384
1112333366777,3140023,13,3,1,2,5,384
1112333367777,3140014,13,3,0,4,5,64
1112333444455,3134200,13,3,1,2,5,384
1112333444456,3134110,13,3,0,4,6,1024
1112333444457,3134101,13,3,0,4,6,1024
1112333444466,3134020,13,3,1,2,5,384
1112333444467,3134011,13,3,0,4,6,1024
1112333444477,3134002,13,3,1,2,5,384
1112333444555,3133300,13,4,0,1,5,1024
1112333444556,3133210,13,3,1,2,6,6144
1112333444557,3133201,13,3,1,2,6,6144
1112333444566,3133120,13,3,1,2,6,6144
1112333444567,3133111,13,3,0,4,7,16384
1112333444577,3133102,13,3,1,2,6,6144
1112333444666,3133030,13,4,0,1,5,1024
1112333444667,3133021,13,3,1,2,6,6144
1112333444677,3133012,13,3,1,2,6,6144
1112333444777,3133003,13,4,0,1,5,1024
1112333445555,3132400,13,3,1,2,5,384
1112333445556,3132310,13,3,1,2,6,6144
1112333445557,3132301,13,3,1,2,6,6144
1112333445566,3132220,13,2,3,1,6,13824
1112333445567,3132211,13,2,2,3,7,36864
1112333445577,3132202,13,2,3,1,6,13824
1112333445666,3132130,13,3,1,2,6,6144
1112333445667,3132121,13,2,2,3,7,36864
1112333445677,3132112,13,2,2,3,7,36864
1112333445777,3132103,13,3,1,2,6,6144
1112333446666,3132040,13,3,1,2,5,384
1112333446667,3132031,13,3,1,2,6,6144
1112333446677,3132022,13,2,3,1,6,13824
1112333446777,3132013,13,3,1,2,6,6144
1112333447777,3132004,13,3,1,2,5,384
1112333455556,3131410,13,3,0,4,6,1024
1112333455557,3131401,13,3,0,4,6,1024
1112333455566,3131320,13,3,1,2,6,6144
1112333455567,3131311,13,3,0,4,7,16384
1112333455577,3131302,13,3,1,2,6,6144
1112333455666,3131230,13,3,1,2,6,6144
1112333455667,3131221,13,2,2,3,7,36864
1112333455677,3131212,13,2,2,3,7,36864
1112333455777,3131203,13,3,1,2,6,6144
1112333456666,3131140,13,3,0,4,6,1024
1112333456667,3131131,13,3,0,4,7,16384
1112333456677,3131122,13,2,2,3,7,36864
1112333456777,3131113,13,3,0,4,7,16384
1112333457777,3131104,13,3,0,4,6,1024
1112333466667,3131041,13,3,0,4,6,1024
1112333466677,3131032,13,3,1,2,6,6144
1112333466777,3131023,13,3,1,2,6,6144
1112333467777,3131014,13,3,0,4,6,1024
1112333555566,3130420,13,3,1,2,5,384
1112333555567,3130411,13,3,0,4,6,1024
1112333555577,3130402,13,3,1,2,5,384
1112333555666,3130330,13,4,0,1,5,1024
1112333555667,3130321,13,3,1,2,6,6144
1112333555677,3130312,13,3,1,2,6,6144
1112333555777,3130303,13,4,0,1,5,1024
1112333556666,3130240,13,3,1,2,5,384
1112333556667,3130231,13,3,1,2,6,6144
1112333556677,3130222,13,2,3,1,6,13824
1112333556777,3130213,13,3,1,2,6,6144
1112333557777,3130204,13,3,1,2,5,384
1112333566667,3130141,13,3,0,4,6,1024
1112333566677,3130132,13,3,1,2,6,6144
1112333566777,3130123,13,3,1,2,6,6144
1112333567777,3130114,13,3,0,4,6,1024
1112333666677,3130042,13,3,1,2,5,384
1112333666777,3130033,13,4,0,1,5,1024
1112333667777,3130024,13,3,1,2,5,384
1112334444555,3124300,13,3,1,2,5,384
1112334444556,3124210,13,2,2,3,6,2304
1112334444557,3124201,13,2,2,3,6,2304
1112334444566,3124120,13,2,2,3,6,2304
1112334444567,3124111,13,2,1,5,7,6144
1112334444577,3124102,13,2,2,3,6,2304
1112334444666,3124030,13,3,1,2,5,384
1112334444667,3124021,13,2,2,3,6,2304
1112334444677,3124012,13,2,2,3,6,2304
1112334444777,3124003,13,3,1,2,5,384
1112334445555,3123400,13,3,1,2,5,384
1112334445556,3123310,13,3,1,2,6,6144
1112334445557,3123301,13,3,1,2,6,6144
1112334445566,3123220,13,2,3,1,6,13824
1112334445567,3123211,13,2,2,3,7,36864
1112334445577,3123202,13,2,3,1,6,13824
1112334445666,3123130,13,3,1,2,6,6144
1112334445667,3123121,13,2,2,3,7,36864
1112334445677,3123112,13,2,2,3,7,36864
1112334445777,3123103,13,3,1,2,6,6144
1112334446666,3123040,13,3,1,2,5,384
1112334446667,3123031,13,3,1,2,6,6144
1112334446677,3123022,13,2,3,1,6,13824
1112334446777,3123013,13,3,1,2,6,6144
1112334447777,3123004,13,3,1,2,5,384
1112334455556,3122410,13,2,2,3,6,2304
1112334455557,3122401,13,2,2,3,6,2304
1112334455566,3122320,13,2,3,1,6,13824
1112334455567,3122311,13,2,2,3,7,36864
1112334455577,3122302,13,2,3,1,6,13824
1112334455666,3122230,13,2,3,1,6,13824
1112334455667,3122221,13,1,4,2,7,82944
1112334455677,3122212,13,1,4,2,7,82944
1112334455777,3122203,13,2,3,1,6,13824
1112334456666,3122140,13,2,2,3,6,2304
1112334456667,3122131,13,2,2,3,7,36864
1112334456677,3122122,13,1,4,2,7,82944
1112334456777,3122113,13,2,2,3,7,36864
1112334457777,3122104,13,2,2,3,6,2304
1112334466667,3122041,13,2,2,3,6,2304
1112334466677,3122032,13,2,3,1,6,13824
1112334466777,3122023,13,2,3,1,6,13824
1112334467777,3122014,13,2,2,3,6,2304
1112334555566,3121420,13,2,2,3,6,2304
1112334555567,3121411,13,2,1,5,7,6144
1112334555577,3121402,13,2,2,3,6,2304
1112334555666,3121330,13,3,1,2,6,6144
1112334555667,3121321,13,2,2,3,7,36864
1112334555677,3121312,13,2,2,3,7,36864
1112334555777,3121303,13,3,1,2,6,6144
1112334556666,3121240,13,2,2,3,6,2304
1112334556667,3121231,13,2,2,3,7,36864
1112334556677,3121222,13,1,4,2,7,82944
1112334556777,3121213,13,2,2,3,7,36864
1112334557777,3121204,13,2,2,3,6,2304
1112334566667,3121141,13,2,1,5,7,6144
1112334566677,3121132,13,2,2,3,7,36864
1112334566777,3121123,13,2,2,3,7,36864
1112334567777,3121114,13,2,1,5,7,6144
1112334666677,3121042,13,2,2,3,6,2304
1112334666777,3121033,13,3,1,2,6,6144
1112334667777,3121024,13,2,2,3,6,2304
1112335555666,3120430,13,3,1,2,5,384
1112335555667,3120421,13,2,2,3,6,2304
1112335555677,3120412,13,2,2,3,6,2304
1112335555777,3120403,13,3,1,2,5,384
1112335556666,3120340,13,3,1,2,5,384
1112335556667,3120331,13,3,1,2,6,6144
1112335556677,3120322,13,2,3,1,6,13824
1112335556777,3120313,13,3,1,2,6,6144
1112335557777,3120304,13,3,1,2,5,384
1112335566667,3120241,13,2,2,3,6,2304
1112335566677,3120232,13,2,3,1,6,13824
1112335566777,3120223,13,2,3,1,6,13824
1112335567777,3120214,13,2,2,3,6,2304
1112335666677,3120142,13,2,2,3,6,2304
1112335666777,3120133,13,3,1,2,6,6144
1112335667777,3120124,13,2,2,3,6,2304
1112336666777,3120043,13,3,1,2,5,384
1112336667777,3120034,13,3,1,2,5,384
1112344445555,3114400,13,3,0,4,5,64
1112344445556,3114310,13,3,0,4,6,1024
1112344445557,3114301,13,3,0,4,6,1024
1112344445566,3114220,13,2,2,3,6,2304
1112344445567,3114211,13,2,1,5,7,6144
1112344445577,3114202,13,2,2,3,6,2304
1112344445666,3114130,13,3,0,4,6,1024
1112344445667,3114121,13,2,1,5,7,6144
1112344445677,3114112,13,2,1,5,7,6144
1112344445777,3114103,13,3,0,4,6,1024
1112344446666,3114040,13,3,0,4,5,64
1112344446667,3114031,13,3,0,4,6,1024
1112344446677,3114022,13,2,2,3,6,2304
1112344446777,3114013,13,3,0,4,6,1024
1112344447777,3114004,13,3,0,4,5,64
1112344455556,3113410,13,3,0,4,6,1024
1112344455557,3113401,13,3,0,4,6,1024
1112344455566,3113320,13,3,1,2,6,6144
1112344455567,3113311,13,3,0,4,7,16384
1112344455577,3113302,13,3,1,2,6,6144
1112344455666,3113230,13,3,1,2,6,6144
1112344455667,3113221,13,2,2,3,7,36864
1112344455677,3113212,13,2,2,3,7,36864
1112344455777,3113203,13,3,1,2,6,6144
1112344456666,3113140,13,3,0,4,6,1024
1112344456667,3113131,13,3,0,4,7,16384
1112344456677,3113122,13,2,2,3,7,36864
1112344456777,3113113,13,3,0,4,7,16384
1112344457777,3113104,13,3,0,4,6,1024
1112344466667,3113041,13,3,0,4,6,1024
1112344466677,3113032,13,3,1,2,6,6144
1112344466777,3113023,13,3,1,2,6,6144
1112344467777,3113014,13,3,0,4,6,1024
1112344555566,3112420,13,2,2,3,6,2304
1112344555567,3112411,13,2,1,5,7,6144
1112344555577,3112402,13,2,2,3,6,2304
1112344555666,3112330,13,3,1,2,6,6144
1112344555667,3112321,13,2,2,3,7,36864
1112344555677,3112312,13,2,2,3,7,36864
1112344555777,3112303,13,3,1,2,6,6144
1112344556666,3112240,13,2,2,3,6,2304
1112344556667,3112231,13,2,2,3,7,36864
1112344556677,3112222,13,1,4,2,7,82944
1112344556777,3112213,13,2,2,3,7,36864
1112344557777,3112204,13,2,2,3,6,2304
1112344566667,3112141,13,2,1,5,7,6144
1112344566677,3112132,13,2,2,3,7,36864
1112344566777,3112123,13,2,2,3,7,36864
1112344567777,3112114,13,2,1,5,7,6144
1112344666677,3112042,13,2,2,3,6,2304
1112344666777,3112033,13,3,1,2,6,6144
1112344667777,3112024,13,2,2,3,6,2304
1112345555666,3111430,13,3,0,4,6,1024
1112345555667,3111421,13,2,1,5,7,6144
1112345555677,3111412,13,2,1,5,7,6144
1112345555777,3111403,13,3,0,4,6,1024
1112345556666,3111340,13,3,0,4,6,1024
1112345556667,3111331,13,3,0,4,7,16384
1112345556677,3111322,13,2,2,3,7,36864
1112345556777,3111313,13,3,0,4,7,16384
1112345557777,3111304,13,3,0,4,6,1024
1112345566667,3111241,13,2,1,5,7,6144
1112345566677,3111232,13,2,2,3,7,36864
1112345566777,3111223,13,2,2,3,7,36864
1112345567777,3111214,13,2,1,5,7,6144
1112345666677,3111142,13,2,1,5,7,6144
1112345666777,3111133,13,3,0,4,7,16384
1112345667777,3111124,13,2,1,5,7,6144
1112346666777,3111043,13,3,0,4,6,1024
1112346667777,3111034,13,3,0,4,6,1024
1112355556666,3110440,13,3,0,4,5,64
1112355556667,3110431,13,3,0,4,6,1024
1112355556677,3110422,13,2,2,3,6,2304
1112355556777,3110413,13,3,0,4,6,1024
1112355557777,3110404,13,3,0,4,5,64
1112355566667,3110341,13,3,0,4,6,1024
1112355566677,3110332,13,3,1,2,6,6144
1112355566777,3110323,13,3,1,2,6,6144
1112355567777,3110314,13,3,0,4,6,1024
1112355666677,3110242,13,2,2,3,6,2304
1112355666777,3110233,13,3,1,2,6,6144
1112355667777,3110224,13,2,2,3,6,2304
1112356666777,3110143,13,3,0,4,6,1024
1112356667777,3110134,13,3,0,4,6,1024
1112366667777,3110044,13,3,0,4,5,64
1112444455556,3104410,13,3,0,4,5,64
1112444455557,3104401,13,3,0,4,5,64
1112444455566,3104320,13,3,1,2,5,384
1112444455567,3104311,13,3,0,4,6,1024
1112444455577,3104302,13,3,1,2,5,384
1112444455666,3104230,13,3,1,2,5,384
1112444455667,3104221,13,2,2,3,6,2304
1112444455677,3104212,13,2,2,3,6,2304
1112444455777,3104203,13,3,1,2,5,384
1112444456666,3104140,13,3,0,4,5,64
1112444456667,3104131,13,3,0,4,6,1024
1112444456677,3104122,13,2,2,3,6,2304
1112444456777,3104113,13,3,0,4,6,1024
1112444457777,3104104,13,3,0,4,5,64
1112444466667,3104041,13,3,0,4,5,64
1112444466677,3104032,13,3,1,2,5,384
1112444466777,3104023,13,3,1,2,5,384
1112444467777,3104014,13,3,0,4,5,64
1112444555566,3103420,13,3,1,2,5,384
1112444555567,3103411,13,3,0,4,6,1024
1112444555577,3103402,13,3,1,2,5,384
1112444555666,3103330,13,4,0,1,5,1024
1112444555667,3103321,13,3,1,2,6,6144
1112444555677,3103312,13,3,1,2,6,6144
1112444555777,3103303,13,4,0,1,5,1024
1112444556666,3103240,13,3,1,2,5,384
1112444556667,3103231,13,3,1,2,6,6144
1112444556677,3103222,13,2,3,1,6,13824
1112444556777,3103213,13,3,1,2,6,6144
1112444557777,3103204,13,3,1,2,5,384
1112444566667,3103141,13,3,0,4,6,1024
1112444566677,3103132,13,3,1,2,6,6144
1112444566777,3103123,13,3,1,2,6,6144
1112444567777,3103114,13,3,0,4,6,1024
1112444666677,3103042,13,3,1,2,5,384
1112444666777,3103033,13,4,0,1,5,1024
1112444667777,3103024,13,3,1,2,5,384
1112445555666,3102430,13,3,1,2,5,384
1112445555667,3102421,13,2,2,3,6,2304
1112445555677,3102412,13,2,2,3,6,2304
1112445555777,3102403,13,3,1,2,5,384
1112445556666,3102340,13,3,1,2,5,384
1112445556667,3102331,13,3,1,2,6,6144
1112445556677,3102322,13,2,3,1,6,13824
1112445556777,3102313,13,3,1,2,6,6144
1112445557777,3102304,13,3,1,2,5,384
1112445566667,3102241,13,2,2,3,6,2304
1112445566677,3102232,13,2,3,1,6,13824
1112445566777,3102223,13,2,3,1,6,13824
1112445567777,3102214,13,2,2,3,6,2304
1112445666677,3102142,13,2,2,3,6,2304
1112445666777,3102133,13,3,1,2,6,6144
1112445667777,3102124,13,2,2,3,6,2304
1112446666777,3102043,13,3,1,2,5,384
1112446667777,3102034,13,3,1,2,5,384
1112455556666,3101440,13,3,0,4,5,64
1112455556667,3101431,13,3,0,4,6,1024
1112455556677,3101422,13,2,2,3,6,2304
1112455556777,3101413,13,3,0,4,6,1024
1112455557777,3101404,13,3,0,4,5,64
1112455566667,3101341,13,3,0,4,6,1024
1112455566677,3101332,13,3,1,2,6,6144
1112455566777,3101323,13,3,1,2,6,6144
1112455567777,3101314,13,3,0,4,6,1024
1112455666677,3101242,13,2,2,3,6,2304
1112455666777,3101233,13,3,1,2,6,6144
1112455667777,3101224,13,2,2,3,6,2304
1112456666777,3101143,13,3,0,4,6,1024
1112456667777,3101134,13,3,0,4,6,1024
1112466667777,3101044,13,3,0,4,5,64
1112555566667,3100441,13,3,0,4,5,64
1112555566677,3100432,13,3,1,2,5,384
1112555566777,3100423,13,3,1,2,5,384
1112555567777,3100414,13,3,0,4,5,64
1112555666677,3100342,13,3,1,2,5,384
1112555666777,3100333,13,4,0,1,5,1024
1112555667777,3100324,13,3,1,2,5,384
1112556666777,3100243,13,3,1,2,5,384
1112556667777,3100234,13,3,1,2,5,384
1112566667777,3100144,13,3,0,4,5,64
1113333444455,3044200,13,3,1,2,4,24
1113333444456,3044110,13,3,0,4,5,64
1113333444457,3044101,13,3,0,4,5,64
1113333444466,3044020,13,3,1,2,4,24
1113333444467,3044011,13,3,0,4,5,64
1113333444477,3044002,13,3,1,2,4,24
1113333444555,3043300,13,4,0,1,4,64
1113333444556,3043210,13,3,1,2,5,384
1113333444557,3043201,13,3,1,2,5,384
1113333444566,3043120,13,3,1,2,5,384
1113333444567,3043111,13,3,0,4,6,1024
1113333444577,3043102,13,3,1,2,5,384
1113333444666,3043030,13,4,0,1,4,64
1113333444667,3043021,13,3,1,2,5,384
1113333444677,3043012,13,3,1,2,5,384
1113333444777,3043003,13,4,0,1,4,64
1113333445555,3042400,13,3,1,2,4,24
1113333445556,3042310,13,3,1,2,5,384
1113333445557,3042301,13,3,1,2,5,384
1113333445566,3042220,13,2,3,1,5,864
1113333445567,3042211,13,2,2,3,6,2304
1113333445577,3042202,13,2,3,1,5,864
1113333445666,3042130,13,3,1,2,5,384
1113333445667,3042121,13,2,2,3,6,2304
1113333445677,3042112,13,2,2,3,6,2304
1113333445777,3042103,13,3,1,2,5,384
1113333446666,3042040,13,3,1,2,4,24
1113333446667,3042031,13,3,1,2,5,384
1113333446677,3042022,13,2,3,1,5,864
1113333446777,3042013,13,3,1,2,5,384
1113333447777,3042004,13,3,1,2,4,24
1113333455556,3041410,13,3,0,4,5,64
1113333455557,3041401,13,3,0,4,5,64
1113333455566,3041320,13,3,1,2,5,384
1113333455567,3041311,13,3,0,4,6,1024
1113333455577,3041302,13,3,1,2,5,384
1113333455666,3041230,13,3,1,2,5,384
1113333455667,3041221,13,2,2,3,6,2304
1113333455677,3041212,13,2,2,3,6,2304
1113333455777,3041203,13,3,1,2,5,384
1113333456666,3041140,13,3,0,4,5,64
1113333456667,3041131,13,3,0,4,6,1024
1113333456677,3041122,13,2,2,3,6,2304
1113333456777,3041113,13,3,0,4,6,1024
1113333457777,3041104,13,3,0,4,5,64
1113333466667,3041041,13,3,0,4,5,64
1113333466677,3041032,13,3,1,2,5,384
1113333466777,3041023,13,3,1,2,5,384
1113333467777,3041014,13,3,0,4,5,64
1113333555566,3040420,13,3,1,2,4,24
1113333555567,3040411,13,3,0,4,5,64
1113333555577,3040402,13,3,1,2,4,24
1113333555666,3040330,13,4,0,1,4,64
1113333555667,3040321,13,3,1,2,5,384
1113333555677,3040312,13,3,1,2,5,384
1113333555777,3040303,13,4,0,1,4,64
1113333556666,3040240,13,3,1,2,4,24
1113333556667,3040231,13,3,1,2,5,384
1113333556677,3040222,13,2,3,1,5,864
1113333556777,3040213,13,3,1,2,5,384
1113333557777,3040204,13,3,1,2,4,24
1113333566667,3040141,13,3,0,4,5,64
1113333566677,3040132,13,3,1,2,5,384
